price,dateSold,bathrooms,bedrooms,livingArea,homeType,lotAreaValue,zipcode,elem,middle,high,Year built
699000,Q3_2021,4.0,5.0,4316.0,SINGLE_FAMILY,7965.0,20876,dr. sally k. ride elementary,neelsville middle,watkins mill high,21.0
699000,Q3_2021,3.0,5.0,2746.0,SINGLE_FAMILY,97573.99998852,20866,greencastle elementary,benjamin banneker middle,paint branch high,43.0
699000,Q2_2021,3.0,4.0,3640.0,SINGLE_FAMILY,79279.00001604,20855,sequoyah elementary,redland middle,gaithersburg high,41.0
699000,Q2_2021,4.0,4.0,2658.0,SINGLE_FAMILY,9836.0,20832,greenwood elementary,rosa m. parks middle,sherwood high,27.0
699000,Q3_2020,3.0,5.0,2717.0,SINGLE_FAMILY,21969.00000108,20850,lakewood elementary,julius west middle,richard montgomery high,55.0
699500,Q3_2021,2.0,3.0,1478.0,SINGLE_FAMILY,9250.0,20850,beall elementary,julius west middle,richard montgomery high,114.0
699900,Q2_2021,2.0,3.0,1300.0,SINGLE_FAMILY,7542.0,20895,rock view elementary,a. mario loiederman middle,albert einstein high,101.0
699900,Q3_2021,4.0,3.0,2216.0,SINGLE_FAMILY,8649.0,20895,flora m. singer elementary,sligo middle,albert einstein high,37.0
699900,Q3_2020,5.0,4.0,4530.0,SINGLE_FAMILY,7932.0,20841,wilson wims elementary,rocky hill middle,clarksburg high,17.0
699900,Q1_2021,5.0,6.0,5566.0,SINGLE_FAMILY,8501.0,20904,kemp mill elementary,white oak middle,springbrook high,19.0
699900,Q2_2021,4.0,4.0,2355.0,SINGLE_FAMILY,7988.0,20902,viers mill elementary,a. mario loiederman middle,albert einstein high,65.0
699900,Q1_2021,5.0,5.0,4040.0,SINGLE_FAMILY,40510.0000206,20855,sequoyah elementary,rosa m. parks middle,watkins mill high,33.0
699900,Q1_2021,4.0,3.0,2570.0,TOWNHOUSE,2508.0,20878,diamond elementary,lakelands park middle,quince orchard high,22.0
699900,Q1_2021,4.0,4.0,3296.0,TOWNHOUSE,3013.0,20850,college gardens elementary,gaithersburg middle,gaithersburg high,17.0
699900,Q3_2021,3.0,4.0,3686.0,SINGLE_FAMILY,15414.999993360001,20853,sequoyah elementary,redland middle,rockville high,49.0
699990,Q2_2021,5.0,6.0,5292.0,SINGLE_FAMILY,25255.00000188,20861,sherwood elementary,argyle middle,james hubert blake high,18.0
220000,Q3_2021,2.0,3.0,1120.0,TOWNHOUSE,1040.0,20874,waters landing elementary,kingsview middle,northwest high,39.0
223125,Q1_2021,3.0,3.0,1254.0,TOWNHOUSE,779.0,20886,whetstone elementary,gaithersburg middle,watkins mill high,40.0
223660,Q2_2021,4.0,4.0,4275.0,SINGLE_FAMILY,4599.0,20874,germantown elementary,kingsview middle,northwest high,20.0
225000,Q1_2021,2.0,2.0,950.0,TOWNHOUSE,902.0,20886,whetstone elementary,gaithersburg middle,watkins mill high,39.0
225000,Q3_2021,2.0,3.0,1008.0,SINGLE_FAMILY,3166.0,20902,viers mill elementary,a. mario loiederman middle,wheaton high,66.0
225000,Q3_2021,2.0,2.0,978.0,TOWNHOUSE,921.0,20886,stedwick elementary,neelsville middle,watkins mill high,43.0
225219,Q2_2021,2.0,2.0,945.0,TOWNHOUSE,1085.0,20874,fox chapel elementary,kingsview middle,northwest high,37.0
225900,Q2_2021,2.0,3.0,1260.0,TOWNHOUSE,600.0,20886,whetstone elementary,gaithersburg middle,watkins mill high,41.0
227000,Q1_2021,2.0,3.0,1188.0,TOWNHOUSE,741.0,20886,stedwick elementary,neelsville middle,watkins mill high,44.0
227650,Q2_2021,3.5,4.0,2048.0,TOWNHOUSE,1742.0,20877,summit hall elementary,gaithersburg middle,gaithersburg high,8.0
229600,Q1_2021,3.0,4.0,2268.0,TOWNHOUSE,1939.0,20874,great seneca creek elementary,kingsview middle,northwest high,43.0
229900,Q1_2021,2.0,2.0,1380.0,TOWNHOUSE,1150.0,20872,damascus elementary,hallie wells middle,clarksburg high,33.0
230000,Q3_2020,2.0,2.0,1237.0,TOWNHOUSE,705.0,20886,whetstone elementary,gaithersburg middle,watkins mill high,42.0
230000,Q3_2020,1.0,3.0,1280.0,SINGLE_FAMILY,21780.0,20882,laytonsville elementary,rosa m. parks middle,sherwood high,72.0
230000,Q2_2021,2.0,2.0,978.0,TOWNHOUSE,871.0,20886,stedwick elementary,neelsville middle,watkins mill high,43.0
230000,Q2_2021,3.0,3.0,1331.0,TOWNHOUSE,699.0,20886,stedwick elementary,neelsville middle,watkins mill high,43.0
231000,Q3_2021,1.0,2.0,1044.0,TOWNHOUSE,1503.0,20879,watkins mill elementary,neelsville middle,watkins mill high,40.0
232500,Q2_2021,3.0,3.0,1154.0,TOWNHOUSE,1496.0,20874,great seneca creek elementary,kingsview middle,northwest high,45.0
234500,Q1_2021,2.0,2.0,1080.0,TOWNHOUSE,1400.0,20886,whetstone elementary,gaithersburg middle,watkins mill high,50.0
235000,Q2_2021,2.0,2.0,1044.0,TOWNHOUSE,1503.0,20879,watkins mill elementary,neelsville middle,watkins mill high,40.0
235000,Q3_2020,3.0,3.0,1220.0,TOWNHOUSE,1520.0,20872,damascus elementary,hallie wells middle,clarksburg high,34.0
235000,Q2_2021,2.0,2.0,950.0,TOWNHOUSE,858.0,20886,whetstone elementary,gaithersburg middle,watkins mill high,39.0
236000,Q3_2020,1.0,2.0,902.0,SINGLE_FAMILY,2772.0,20874,great seneca creek elementary,kingsview middle,northwest high,46.0
236500,Q1_2021,1.0,3.0,1720.0,SINGLE_FAMILY,28392.00001704,20874,jones lane elementary,lakelands park middle,quince orchard high,66.0
237000,Q1_2021,2.0,2.0,1500.0,TOWNHOUSE,1013.0,20886,stedwick elementary,neelsville middle,watkins mill high,44.0
238000,Q1_2021,2.0,3.0,1440.0,SINGLE_FAMILY,1050.0,20886,whetstone elementary,neelsville middle,watkins mill high,38.0
238000,Q2_2021,2.0,3.0,1288.0,TOWNHOUSE,1140.0,20886,whetstone elementary,neelsville middle,watkins mill high,41.0
239000,Q3_2021,2.0,2.0,950.0,TOWNHOUSE,741.0,20886,whetstone elementary,gaithersburg middle,watkins mill high,39.0
239900,Q3_2020,2.0,2.0,1120.0,TOWNHOUSE,1075.0,20874,waters landing elementary,neelsville middle,clarksburg high,35.0
390000,Q3_2021,1.0,3.0,860.0,SINGLE_FAMILY,5200.0,20895,rock view elementary,a. mario loiederman middle,albert einstein high,71.0
390000,Q3_2020,1.0,2.0,772.0,SINGLE_FAMILY,6341.0,20895,flora m. singer elementary,a. mario loiederman middle,albert einstein high,70.0
390000,Q2_2021,1.0,2.0,1000.0,SINGLE_FAMILY,7674.0,20895,kensington parkwood elementary,a. mario loiederman middle,albert einstein high,98.0
390000,Q2_2021,2.0,3.0,1724.0,SINGLE_FAMILY,20204.999991,20906,strathmore elementary,argyle middle,john f. kennedy high,62.0
390000,Q2_2021,4.0,4.0,1916.0,TOWNHOUSE,2827.0,20886,watkins mill elementary,neelsville middle,watkins mill high,50.0
390000,Q3_2021,2.0,3.0,1325.0,SINGLE_FAMILY,21764.00001996,20872,damascus elementary,hallie wells middle,clarksburg high,65.0
390000,Q2_2021,4.0,4.0,1760.0,TOWNHOUSE,2000.0,20874,waters landing elementary,kingsview middle,clarksburg high,36.0
390000,Q2_2021,1.0,3.0,966.0,SINGLE_FAMILY,8094.0,20851,lucy v. barnsley elementary,earle b. wood middle,rockville high,70.0
390000,Q3_2021,4.0,4.0,1815.0,TOWNHOUSE,1500.0,20904,galway elementary,benjamin banneker middle,paint branch high,38.0
390000,Q1_2021,4.0,3.0,2566.0,TOWNHOUSE,1854.0,20874,great seneca creek elementary,kingsview middle,northwest high,44.0
390000,Q2_2021,4.0,3.0,1724.0,TOWNHOUSE,1440.0,20832,olney elementary,rosa m. parks middle,sherwood high,33.0
390000,Q2_2021,4.0,3.0,1810.0,TOWNHOUSE,2000.0,20832,olney elementary,rosa m. parks middle,sherwood high,36.0
390000,Q3_2020,3.0,5.0,1799.0,SINGLE_FAMILY,9148.0,20874,waters landing elementary,neelsville middle,clarksburg high,36.0
390000,Q2_2021,1.0,3.0,1195.0,SINGLE_FAMILY,17810.000013959998,20872,damascus elementary,hallie wells middle,clarksburg high,78.0
390000,Q3_2021,1.0,2.0,806.0,SINGLE_FAMILY,8449.0,20851,lucy v. barnsley elementary,earle b. wood middle,rockville high,70.0
390000,Q1_2021,1.0,3.0,1146.0,SINGLE_FAMILY,6661.0,20853,viers mill elementary,a. mario loiederman middle,wheaton high,66.0
390000,Q2_2021,4.0,3.0,1360.0,TOWNHOUSE,2125.0,20866,greencastle elementary,benjamin banneker middle,paint branch high,35.0
390000,Q2_2021,4.0,4.0,1930.0,TOWNHOUSE,2000.0,20904,galway elementary,white oak middle,paint branch high,36.0
390000,Q2_2021,3.0,4.0,1746.0,TOWNHOUSE,1634.0,20871,little bennett elementary,rocky hill middle,clarksburg high,17.0
390000,Q1_2021,3.0,3.0,1188.0,TOWNHOUSE,1500.0,20874,germantown elementary,kingsview middle,northwest high,27.0
390000,Q3_2021,4.0,3.0,1408.0,TOWNHOUSE,3249.0,20878,thurgood marshall elementary,lakelands park middle,quince orchard high,49.0
390000,Q3_2021,2.0,4.0,2043.0,SINGLE_FAMILY,7000.0,20906,viers mill elementary,a. mario loiederman middle,wheaton high,62.0
390000,Q2_2021,3.0,3.0,1232.0,TOWNHOUSE,1540.0,20906,strathmore elementary,argyle middle,john f. kennedy high,34.0
390000,Q2_2021,2.0,4.0,1476.0,SINGLE_FAMILY,7827.0,20876,dr. sally k. ride elementary,neelsville middle,watkins mill high,38.0
390000,Q3_2021,2.0,2.0,1146.0,SINGLE_FAMILY,5816.0,20874,waters landing elementary,kingsview middle,clarksburg high,37.0
390000,Q2_2021,4.0,3.0,1836.0,TOWNHOUSE,1440.0,20832,olney elementary,rosa m. parks middle,sherwood high,32.0
390000,Q1_2021,3.0,4.0,1560.0,TOWNHOUSE,1490.0,20876,dr. sally k. ride elementary,neelsville middle,watkins mill high,23.0
390000,Q2_2021,1.0,3.0,2074.0,SINGLE_FAMILY,6076.0,20906,viers mill elementary,a. mario loiederman middle,wheaton high,68.0
390000,Q2_2021,2.0,3.0,1960.0,SINGLE_FAMILY,17210.000000160002,20872,damascus elementary,hallie wells middle,clarksburg high,73.0
390000,Q3_2020,4.0,4.0,1700.0,TOWNHOUSE,2000.0,20904,galway elementary,white oak middle,paint branch high,33.0
390000,Q1_2021,3.0,5.0,1892.0,SINGLE_FAMILY,7640.0,20874,fox chapel elementary,kingsview middle,northwest high,37.0
390000,Q3_2021,2.0,3.0,1390.0,SINGLE_FAMILY,12706.000021439999,20872,damascus elementary,hallie wells middle,clarksburg high,39.0
390000,Q2_2021,4.0,3.0,1580.0,TOWNHOUSE,1626.0,20874,germantown elementary,kingsview middle,northwest high,29.0
390000,Q1_2021,2.0,3.0,1600.0,SINGLE_FAMILY,28187.99999928,20855,flower hill elementary,redland middle,gaithersburg high,57.0
390000,Q2_2021,4.0,3.0,1432.0,TOWNHOUSE,1800.0,20906,strathmore elementary,argyle middle,john f. kennedy high,34.0
390990,Q2_2021,4.0,3.0,2128.0,TOWNHOUSE,2320.0,20906,strathmore elementary,argyle middle,john f. kennedy high,37.0
391000,Q3_2020,3.0,3.0,1840.0,TOWNHOUSE,1700.0,20832,greenwood elementary,rosa m. parks middle,sherwood high,27.0
391000,Q3_2020,1.0,3.0,1114.0,SINGLE_FAMILY,6600.0,20851,beall elementary,earle b. wood middle,richard montgomery high,69.0
391000,Q1_2021,4.0,3.0,1360.0,TOWNHOUSE,1750.0,20874,waters landing elementary,kingsview middle,clarksburg high,31.0
391000,Q1_2021,3.0,3.0,1926.0,TOWNHOUSE,2106.0,20874,waters landing elementary,neelsville middle,clarksburg high,23.0
391000,Q3_2020,4.0,3.0,2068.0,TOWNHOUSE,1804.0,20872,damascus elementary,hallie wells middle,clarksburg high,12.0
391000,Q3_2020,4.0,3.0,2260.0,TOWNHOUSE,2178.0,20904,galway elementary,white oak middle,springbrook high,41.0
391500,Q1_2021,2.0,5.0,972.0,SINGLE_FAMILY,6360.0,20906,viers mill elementary,a. mario loiederman middle,wheaton high,75.0
392000,Q1_2021,2.0,4.0,1540.0,SINGLE_FAMILY,8405.0,20901,forest knolls elementary,sligo middle,northwood high,66.0
392500,Q1_2021,3.0,3.0,1882.0,TOWNHOUSE,2360.0,20871,little bennett elementary,rocky hill middle,clarksburg high,17.0
392500,Q3_2021,2.0,3.0,1748.0,SINGLE_FAMILY,7992.0,20906,viers mill elementary,a. mario loiederman middle,wheaton high,61.0
393000,Q3_2020,4.0,3.0,1690.0,TOWNHOUSE,2250.0,20855,flower hill elementary,gaithersburg middle,gaithersburg high,36.0
393000,Q2_2021,4.0,2.0,1700.0,TOWNHOUSE,1800.0,20904,galway elementary,white oak middle,paint branch high,35.0
394000,Q3_2020,4.0,4.0,1760.0,TOWNHOUSE,2220.0,20832,greenwood elementary,rosa m. parks middle,sherwood high,33.0
394625,Q1_2021,2.0,4.0,1514.0,SINGLE_FAMILY,10698.0,20851,lucy v. barnsley elementary,earle b. wood middle,rockville high,69.0
394900,Q1_2021,4.0,3.0,1540.0,TOWNHOUSE,1650.0,20906,strathmore elementary,argyle middle,john f. kennedy high,36.0
395000,Q3_2021,2.0,4.0,1306.0,SINGLE_FAMILY,6426.0,20902,forest knolls elementary,sligo middle,northwood high,82.0
395000,Q3_2020,2.0,3.0,1190.0,SINGLE_FAMILY,7986.0,20879,flower hill elementary,gaithersburg middle,watkins mill high,34.0
395000,Q3_2020,3.0,4.0,2000.0,SINGLE_FAMILY,7618.0,20874,germantown elementary,kingsview middle,northwest high,41.0
395000,Q3_2020,4.0,3.0,2101.0,TOWNHOUSE,1760.0,20906,strathmore elementary,argyle middle,john f. kennedy high,33.0
395000,Q1_2021,3.0,3.0,1916.0,TOWNHOUSE,1628.0,20877,flower hill elementary,gaithersburg middle,gaithersburg high,20.0
395000,Q3_2021,3.0,3.0,1769.0,TOWNHOUSE,2054.0,20874,fox chapel elementary,neelsville middle,watkins mill high,41.0
395000,Q3_2021,4.0,4.0,1564.0,TOWNHOUSE,2153.0,20878,diamond elementary,lakelands park middle,northwest high,48.0
395000,Q3_2021,4.0,3.0,1518.0,TOWNHOUSE,3185.0,20878,diamond elementary,lakelands park middle,northwest high,48.0
395000,Q3_2021,2.0,4.0,2006.0,SINGLE_FAMILY,7549.0,20853,lucy v. barnsley elementary,earle b. wood middle,rockville high,62.0
395000,Q2_2021,2.0,4.0,1008.0,SINGLE_FAMILY,4813.0,20902,viers mill elementary,a. mario loiederman middle,wheaton high,70.0
395000,Q3_2020,4.0,3.0,1384.0,TOWNHOUSE,1600.0,20906,strathmore elementary,argyle middle,john f. kennedy high,34.0
395000,Q2_2021,2.0,3.0,1475.0,SINGLE_FAMILY,7500.0,20906,viers mill elementary,a. mario loiederman middle,wheaton high,63.0
395000,Q2_2021,3.0,3.0,1260.0,TOWNHOUSE,1800.0,20877,gaithersburg elementary,gaithersburg middle,gaithersburg high,37.0
395000,Q1_2021,2.0,3.0,1818.0,SINGLE_FAMILY,10080.0,20833,greenwood elementary,rosa m. parks middle,sherwood high,48.0
395000,Q2_2021,4.0,3.0,2036.0,TOWNHOUSE,1500.0,20879,flower hill elementary,gaithersburg middle,watkins mill high,32.0
395000,Q3_2020,2.0,3.0,999.0,SINGLE_FAMILY,13141.99998936,20872,damascus elementary,hallie wells middle,clarksburg high,40.0
395000,Q3_2020,3.0,3.0,2130.0,TOWNHOUSE,1500.0,20874,germantown elementary,kingsview middle,northwest high,25.0
395000,Q3_2021,4.0,3.0,1716.0,TOWNHOUSE,1320.0,20906,strathmore elementary,argyle middle,john f. kennedy high,34.0
395000,Q3_2020,4.0,3.0,1918.0,TOWNHOUSE,2190.0,20874,waters landing elementary,kingsview middle,northwest high,32.0
395000,Q3_2020,4.0,3.0,1846.0,TOWNHOUSE,2829.0,20906,strathmore elementary,argyle middle,john f. kennedy high,40.0
395000,Q3_2020,3.0,3.0,2057.0,TOWNHOUSE,2948.0,20906,strathmore elementary,argyle middle,john f. kennedy high,40.0
395000,Q1_2021,3.0,3.0,1590.0,SINGLE_FAMILY,9473.0,20877,flower hill elementary,redland middle,gaithersburg high,51.0
395000,Q3_2020,3.0,3.0,2280.0,TOWNHOUSE,1600.0,20874,germantown elementary,kingsview middle,northwest high,24.0
395000,Q1_2021,4.0,4.0,1580.0,TOWNHOUSE,1626.0,20874,germantown elementary,kingsview middle,northwest high,31.0
395100,Q1_2021,1.0,4.0,1503.0,SINGLE_FAMILY,6380.0,20851,lucy v. barnsley elementary,earle b. wood middle,rockville high,67.0
396000,Q2_2021,4.0,3.0,1905.0,TOWNHOUSE,1555.0,20879,flower hill elementary,gaithersburg middle,gaithersburg high,30.0
396000,Q2_2021,3.0,4.0,1920.0,TOWNHOUSE,1500.0,20874,waters landing elementary,neelsville middle,clarksburg high,23.0
397000,Q2_2021,2.0,2.0,1572.0,SINGLE_FAMILY,5400.0,20902,forest knolls elementary,sligo middle,northwood high,70.0
397000,Q1_2021,3.0,3.0,2068.0,TOWNHOUSE,1804.0,20872,damascus elementary,hallie wells middle,clarksburg high,12.0
397000,Q1_2021,4.0,3.0,2346.0,TOWNHOUSE,1470.0,20871,little bennett elementary,rocky hill middle,clarksburg high,17.0
397000,Q2_2021,4.0,3.0,1638.0,TOWNHOUSE,1540.0,20874,waters landing elementary,kingsview middle,northwest high,41.0
397000,Q1_2021,2.0,4.0,1200.0,SINGLE_FAMILY,5871.0,20851,lucy v. barnsley elementary,earle b. wood middle,rockville high,69.0
397500,Q1_2021,1.0,3.0,940.0,SINGLE_FAMILY,7056.0,20910,east silver spring elementary,sligo middle,northwood high,79.0
397500,Q1_2021,1.0,4.0,1782.0,SINGLE_FAMILY,18421.99998012,20877,gaithersburg elementary,gaithersburg middle,gaithersburg high,61.0
397500,Q1_2021,4.0,4.0,2470.0,TOWNHOUSE,2054.0,20886,whetstone elementary,neelsville middle,watkins mill high,44.0
397600,Q3_2021,4.0,3.0,1472.0,TOWNHOUSE,2154.0,20878,diamond elementary,lakelands park middle,northwest high,48.0
398000,Q2_2021,3.0,4.0,1232.0,TOWNHOUSE,2002.0,20832,sequoyah elementary,rosa m. parks middle,rockville high,39.0
398000,Q3_2020,4.0,3.0,2000.0,TOWNHOUSE,1700.0,20866,greencastle elementary,benjamin banneker middle,paint branch high,34.0
398000,Q3_2020,2.0,4.0,1474.0,SINGLE_FAMILY,8754.0,20851,lucy v. barnsley elementary,earle b. wood middle,rockville high,69.0
398500,Q3_2020,4.0,4.0,2332.0,TOWNHOUSE,2250.0,20878,diamond elementary,lakelands park middle,quince orchard high,48.0
398800,Q1_2021,3.0,3.0,1560.0,TOWNHOUSE,1460.0,20876,dr. sally k. ride elementary,neelsville middle,watkins mill high,24.0
399000,Q2_2021,4.0,3.0,1755.0,TOWNHOUSE,2250.0,20904,galway elementary,benjamin banneker middle,paint branch high,37.0
399000,Q1_2021,3.0,4.0,2150.0,SINGLE_FAMILY,14374.0000206,20882,laytonsville elementary,rosa m. parks middle,watkins mill high,121.0
399000,Q1_2021,4.0,3.0,2002.0,TOWNHOUSE,1957.0,20878,stone mill elementary,lakelands park middle,gaithersburg high,39.0
399000,Q3_2020,4.0,3.0,1836.0,TOWNHOUSE,2195.0,20832,greenwood elementary,rosa m. parks middle,sherwood high,33.0
399000,Q1_2021,3.0,4.0,2224.0,TOWNHOUSE,2240.0,20832,sequoyah elementary,rosa m. parks middle,james hubert blake high,34.0
399000,Q1_2021,3.0,4.0,1280.0,TOWNHOUSE,2000.0,20878,diamond elementary,lakelands park middle,gaithersburg high,51.0
399000,Q3_2021,2.0,3.0,1056.0,SINGLE_FAMILY,8165.0,20850,beall elementary,earle b. wood middle,richard montgomery high,67.0
399000,Q2_2021,4.0,3.0,1872.0,TOWNHOUSE,2160.0,20874,waters landing elementary,kingsview middle,northwest high,38.0
399000,Q1_2021,2.0,3.0,1439.0,SINGLE_FAMILY,6495.0,20874,waters landing elementary,rocky hill middle,clarksburg high,34.0
399000,Q3_2020,1.0,3.0,1170.0,SINGLE_FAMILY,58806.00000000001,20833,laytonsville elementary,rosa m. parks middle,sherwood high,77.0
399500,Q3_2020,2.0,4.0,1872.0,SINGLE_FAMILY,6435.0,20876,fox chapel elementary,neelsville middle,watkins mill high,50.0
399500,Q3_2020,4.0,4.0,1224.0,TOWNHOUSE,1440.0,20832,olney elementary,rosa m. parks middle,sherwood high,32.0
399625,Q3_2021,4.0,3.0,1501.0,TOWNHOUSE,2535.0,20832,greenwood elementary,rosa m. parks middle,sherwood high,29.0
399900,Q3_2020,4.0,3.0,1906.0,TOWNHOUSE,1654.0,20906,strathmore elementary,argyle middle,john f. kennedy high,37.0
399900,Q3_2020,3.0,3.0,1872.0,TOWNHOUSE,1600.0,20906,strathmore elementary,argyle middle,john f. kennedy high,33.0
399900,Q3_2020,4.0,4.0,1660.0,TOWNHOUSE,2000.0,20878,diamond elementary,lakelands park middle,quince orchard high,34.0
399900,Q3_2020,4.0,4.0,1848.0,TOWNHOUSE,6984.0,20878,diamond elementary,lakelands park middle,gaithersburg high,38.0
400000,Q3_2020,2.0,3.0,1323.0,SINGLE_FAMILY,5789.0,20901,forest knolls elementary,sligo middle,northwood high,73.0
400000,Q1_2021,2.0,3.0,1599.0,SINGLE_FAMILY,6300.0,20903,rolling terrace elementary,eastern middle,northwood high,70.0
400000,Q2_2021,2.0,4.0,1176.0,SINGLE_FAMILY,9099.0,20901,forest knolls elementary,eastern middle,northwood high,73.0
400000,Q3_2020,2.0,4.0,1441.0,SINGLE_FAMILY,18359.99998668,20895,rock view elementary,sligo middle,albert einstein high,84.0
400000,Q1_2021,4.0,3.0,1716.0,SINGLE_FAMILY,5011.0,20866,greencastle elementary,benjamin banneker middle,paint branch high,33.0
400000,Q2_2021,1.0,2.0,747.0,SINGLE_FAMILY,6250.0,20850,beall elementary,julius west middle,richard montgomery high,66.0
400000,Q2_2021,2.0,3.0,1414.0,SINGLE_FAMILY,5774.0,20879,flower hill elementary,gaithersburg middle,watkins mill high,34.0
400000,Q1_2021,2.0,3.0,1290.0,SINGLE_FAMILY,9042.0,20879,flower hill elementary,gaithersburg middle,gaithersburg high,39.0
400000,Q3_2020,3.0,3.0,1548.0,SINGLE_FAMILY,10930.00001544,20879,flower hill elementary,gaithersburg middle,gaithersburg high,38.0
400000,Q3_2021,4.0,3.0,1344.0,TOWNHOUSE,2225.0,20866,greencastle elementary,benjamin banneker middle,paint branch high,34.0
400000,Q2_2021,3.0,3.0,1746.0,TOWNHOUSE,2000.0,20855,gaithersburg elementary,redland middle,gaithersburg high,48.0
400000,Q1_2021,2.0,3.0,1869.0,SINGLE_FAMILY,7880.0,20906,strathmore elementary,a. mario loiederman middle,wheaton high,64.0
400000,Q2_2021,4.0,4.0,2163.0,TOWNHOUSE,1980.0,20879,flower hill elementary,gaithersburg middle,gaithersburg high,31.0
400000,Q1_2021,2.0,3.0,1255.0,SINGLE_FAMILY,6600.0,20851,beall elementary,earle b. wood middle,richard montgomery high,66.0
400000,Q3_2021,3.0,3.0,2376.0,TOWNHOUSE,2030.0,20904,kemp mill elementary,white oak middle,springbrook high,34.0
400000,Q2_2021,3.0,4.0,1484.0,SINGLE_FAMILY,5800.0,20877,flower hill elementary,redland middle,gaithersburg high,51.0
400000,Q3_2020,1.0,3.0,982.0,SINGLE_FAMILY,7040.0,20851,beall elementary,earle b. wood middle,richard montgomery high,70.0
